title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
Le Petit Nicolas,René Goscinny,https://www.goodreads.com/book/show/74256.Le_Petit_Nicolas,Le petit Nicolas,Jean-Jacques Sempé,https://covers.openlibrary.org/b/id/12856967-L.jpg,https://openlibrary.org/works/OL2383558W,A little French boy recounts the many escapades that he and his classmates indulge in as they make their way through a year at primary school.,Le Petit Nicolas,René Goscinny,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A little French boy narrates the adventures he and his classmates have during a school year.,"friendship, school life, childhood mischief",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:44.002375
Goldilocks and the Three Dinosaurs,Mo Willems,https://www.goodreads.com/book/show/13617210-goldilocks-and-the-three-dinosaurs,Goldilocks and the three dinosaurs,Mo Willems,https://covers.openlibrary.org/b/id/7271329-L.jpg,https://openlibrary.org/works/OL16812348W,This spin on the traditional tale has dinosaurs who visit Norway as the main characters.,Goldilocks And The Three Dinosaurs,Mo Willems,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Goldilocks And The Three Dinosaurs is a humorous retelling of the classic story with a dinosaur twist. Children will enjoy the playful and unexpected elements added to the familiar plot. The book offers a fun and entertaining read for young readers.,"humor, adaptation, imagination",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:44.929819
Little Witch,Anna Elizabeth Bennett,https://www.goodreads.com/book/show/1374590.Little_Witch,Little Witch,Anna Elizabeth Bennett,https://covers.openlibrary.org/b/id/8594871-L.jpg,https://openlibrary.org/works/OL7468296W,Nine-year-old Minikin Snickasnee wishes she were not a witch's child.,Little Witch,Anna Elizabeth Bennett,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A young girl named Minikin Snickasnee wishes she was not the child of a witch.,"identity, family, acceptance",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:45.875660
"The Miserable Mill (A Series of Unfortunate Events, #4)",Lemony Snicket,https://www.goodreads.com/book/show/65119.The_Miserable_Mill,The Miserable Mill,Lemony Snicket,https://covers.openlibrary.org/b/id/755266-L.jpg,https://openlibrary.org/works/OL15104047W,"Dear Reader,

I hope, for your sake, that you have not chosen to read this book because you are in the mood for a pleasant experience. If this is the case, I advise you to put this book down instantaneously, because of all the books describing the unhappy lives of the Baudelaire orphans, The Miserable Mill might be the unhappiest yet. Violet, Klaus, and Sunny Baudelaire are sent to Paltryville to work in a lumber mill, and they find disaster and misfortune lurking behind every log.

The pages of this book, I'm sorry to inform you, contain such unpleasantries as a giant pincher machine, a bad casserole, a man with a cloud of smoke where his head should be, a hypnotist, a terrible accident resulting in injury, and coupons.

I have promised to write down the entire history of these three poor children, but you haven't, so if you prefer stories that are more heartwarming, please feel free to make another selection.

With all due respect,

Lemony Snicket","The Miserable Mill (A Series Of Unfortunate Events, #4)",Lemony Snicket,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Violet, Klaus, and Sunny Baudelaire find themselves in more unfortunate circumstances as they are sent to work in a lumber mill in Paltryville, facing disaster and misfortune at every turn.","misfortune, unhappiness, resilience",darkly humorous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""complex"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:46.818742
Flutterby,Stephen Cosgrove,https://www.goodreads.com/book/show/262054.Flutterby,Flutterby,Stephen Cosgrove,https://covers.openlibrary.org/b/id/4994800-L.jpg,https://openlibrary.org/works/OL567340W,Flutterby finds out what she is by painful trial and error.,Flutterby,Stephen Cosgrove,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A story about Flutterby discovering her true identity through difficult experiences.,"identity, self-discovery, growth",introspective,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:47.686126
The Story of the Little Mole Who Went in Search of Whodunit,Werner Holzwarth,https://www.goodreads.com/book/show/283676.The_Story_of_the_Little_Mole_Who_Went_in_Search_of_Whodunit,The story of the Little Mole who went in search of whodunit,Werner Holzwarth,https://covers.openlibrary.org/b/id/778764-L.jpg,https://openlibrary.org/works/OL18987891W,"When Little Mole tries to find out who pooped on his head, the other animals show him how they poop in order to prove their innocence.",The Story Of The Little Mole Who Went In Search Of Whodunit,Werner Holzwarth,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A curious little mole sets out to discover who pooped on his head, encountering various animals along the way who demonstrate their unique pooping habits.","curiosity, problem-solving, humor",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:48.630500
The Great Gilly Hopkins,Katherine Paterson,https://www.goodreads.com/book/show/163465.The_Great_Gilly_Hopkins,The Great Gilly Hopkins (M Books),Katherine Paterson,https://covers.openlibrary.org/b/id/2292779-L.jpg,https://openlibrary.org/works/OL27086W,"***Eleven-year-old Gilly has been stuck in more foster families than she can remember, and she's disliked them all intensely.*** She has a county-wide reputation for being brash, brilliant, and completely unmanagable. So when **she's sent to live with the Trotters -- by far the strangest family yet** -- Gilly decides to put her brilliant mind to work. Before long she's devised an elaborate scheme to get her real mother to come ""rescue"" her. But the rescue doesn't work out quite the way she planned. **And when the time comes for her to go, the great Gilly Hopkins is left thinking that maybe life with the Trotters wasn't so bad after all...** 


***Literary Awards:*** Newbery Medal Nominee (1979), National Book Award for Children's Literature (1979), Jane Addams Children's Book Award Nominee (1979), Massachusetts Children's Book Award (1981), Dorothy Canfield Fisher Children's Book Award Nominee (1980)
Iowa Children's Choice Award (1981), California Young Readers Medal Nominee for Intermediate (1981), William Allen White Children's Book Award (1981), National Book Award Finalist for Children's Books (Paperback) (1980)",The Great Gilly Hopkins,Katherine Paterson,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Eleven-year-old Gilly has been in and out of foster families, always causing trouble. When she's placed with the Trotters, she plans to escape to her real mother, but things don't go as expected.","family, belonging, identity, acceptance",introspective,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:49.596588
I Wanna Iguana,Karen Kaufman Orloff,https://www.goodreads.com/book/show/961711.I_Wanna_Iguana,I wanna iguana,Karen Kaufman Orloff,https://covers.openlibrary.org/b/id/259957-L.jpg,https://openlibrary.org/works/OL5827606W,Alex and his mother write notes back and forth in which Alex tries to persuade her to let him have a baby iguana for a pet.,I Wanna Iguana,Karen Kaufman Orloff,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A boy named Alex and his mother exchange notes as he tries to convince her to let him have a baby iguana as a pet.,"family, persuasion, communication",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:50.626466
Mouse Soup,Arnold Lobel,https://www.goodreads.com/book/show/857828.Mouse_Soup,Mouse Soup,Arnold Lobel,https://covers.openlibrary.org/b/id/2313930-L.jpg,https://openlibrary.org/works/OL1503295W,A mouse convinces a weasel he needs the ingredients from several stories to make a tasty mouse soup.,Mouse Soup,Arnold Lobel,"{""llm_analysis"": {""age_range"": ""3-6"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-6"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","In 'Mouse Soup', a mouse cleverly outwits a weasel stories to avoid becoming soup ingredients.","cleverness, storytelling, friendship",whimsical,3-6,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:51.611045
The Complete Adventures of Snugglepot and Cuddlepie,May Gibbs,https://www.goodreads.com/book/show/440403.The_Complete_Adventures_of_Snugglepot_and_Cuddlepie,The complete adventures of Snugglepot and Cuddlepie,May Gibbs,https://covers.openlibrary.org/b/id/9405973-L.jpg,https://openlibrary.org/works/OL988134W,"The gumnuts, creatures of the Australian bush, share a series of adventures in this fantasy which shows them looking out for each other while trying to evade the humans.",The Complete Adventures Of Snugglepot And Cuddlepie,May Gibbs,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","The gumnuts, creatures of the Australian bush, share adventures as they look out for each other and evade humans.","friendship, nature, adventure",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:52.531687
Little Lord Fauntleroy,Frances Hodgson Burnett,https://www.goodreads.com/book/show/275247.Little_Lord_Fauntleroy,Little Lord Fauntleroy,Frances Hodgson Burnett,https://covers.openlibrary.org/b/id/29376-L.jpg,https://openlibrary.org/works/OL69625W,"Cedric himself knew nothing whatever about it. It had never been even mentioned to him. He knew that his papa had been an Englishman, because his mamma had told him so; but then his papa had died when he was so little a boy that he could not remember very much about him, except that he was big, and had blue eyes and a long mustache, and that it was a splendid thing to be carried around the room on his shoulder.


----------
###German-language description:
Der siebenjährige ***Cedric*** lebt mit seiner verwitweten Mutter in New York in ärmlichen Verhältnissen, als sich das Leben des Jungen schlagartig ändert: Er soll ein ***Lord*** werden! Sein Großvater, der mürrische ***Graf von Dorincourt***, möchte seinen einzigen Enkel zu sich nach England holen und dort zu seinem standesgemäßen Erben erziehen lassen. So macht sich die kleine Familie auf den Weg in die Alte Welt.",Little Lord Fauntleroy,Frances Hodgson Burnett,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young boy in New York unexpectedly discovers he is to become a Lord in England, leading to a major change in his life and status.","family, inheritance, identity",heartwarming,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:53.488376
The Gruffalo's Child,Julia Donaldson,https://www.goodreads.com/book/show/899513.The_Gruffalo_s_Child,The Gruffalo's Child,Julia Donaldson,https://covers.openlibrary.org/b/id/575575-L.jpg,https://openlibrary.org/works/OL1938211W,The Gruffalo's Child goes out to find the Big Bad Mouse she has heard so much about.,The Gruffalo'S Child,Julia Donaldson,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A young Gruffalo's Child sets out on an adventure to find the Big Bad Mouse.,"curiosity, bravery, adventure",adventurous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:54.406717
Out of the Dust,Karen Hesse,https://www.goodreads.com/book/show/25346.Out_of_the_Dust,Out of the Dust,Karen Hesse,https://covers.openlibrary.org/b/id/4977479-L.jpg,https://openlibrary.org/works/OL1847168W,"""Dust piles up like snow across the prairie. . . .""

A terrible accident has transformed Billie Jo's life, scarring her inside and out. Her mother is gone. Her father can't talk about it. And the one thing that might make her feel better -- playing the piano -- is impossible with her wounded hands.

To make matters worse, dust storms are devastating the family farm and all the farms nearby. While others flee from the dust bowl, Billie Jo is left to find peace in the bleak landscape of Oklahoma -- and in the surprising landscape of her own heart.

This Newbery Award winning book relates the hardships of the Depression in a series of poems.",Out Of The Dust,Karen Hesse,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young girl named Billie Jo must cope with a tragic accident that changes her life, set against the backdrop of the Dust Bowl era. As she struggles with loss and physical challenges, she finds solace in music and the landscapes around her.","loss, resilience, family, hope",emotional,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:55.327357
Yo! Yes?,Chris Raschka,https://www.goodreads.com/book/show/246936.Yo_Yes_,Yo! Yes?,Christopher Raschka,https://covers.openlibrary.org/b/id/362813-L.jpg,https://openlibrary.org/works/OL8044435W,"Two lonely characters, one black and one white, meet on the street and become friends.",Yo! Yes?,Chris Raschka,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Two lonely characters, one black and one white, meet on the street and become friends.","friendship, loneliness, diversity",heartwarming,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:56.233044
Frindle,Andrew Clements,https://www.goodreads.com/book/show/439173.Frindle,Frindle,Andrew Clements,https://covers.openlibrary.org/b/id/9265167-L.jpg,https://openlibrary.org/works/OL7988665W,"From bestselling and award-winning author Andrew Clements, a quirky, imaginative tale about creative thought and the power of words that will have readers inventing their own words.

Is Nick Allen a troublemaker? He really just likes to liven things up at school -- and he's always had plenty of great ideas. When Nick learns some interesting information about how words are created, suddenly he's got the inspiration for his best plan ever...the frindle. Who says a pen has to be called a pen? Why not call it a frindle? Things begin innocently enough as Nick gets his friends to use the new word. Then other people in town start saying frindle. Soon the school is in an uproar, and Nick has become a local hero. His teacher wants Nick to put an end to all this nonsense, but the funny thing is frindle doesn't belong to Nick anymore. The new word is spreading across the country, and there's nothing Nick can do to stop it.",Frindle,Andrew Clements,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A story about a boy who challenges the meaning of words own, causing a chain reaction of change and creativity in his school and beyond.","creativity, imagination, language, friendship",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:57.162448
Journey (Journey Trilogy #1),Aaron Becker,https://www.goodreads.com/book/show/17262290-journey,Journey,Aaron Becker,https://covers.openlibrary.org/b/id/10517556-L.jpg,https://openlibrary.org/works/OL16812998W,"A lonely girl draws a magic door on her bedroom wall and through it escapes into a world where wonder, adventure, and danger abound. Red marker in hand, she creates a boat, a balloon, and a flying carpet that carry her on a spectacular journey toward an uncertain destiny. When she is captured by a sinister emperor, only an act of tremendous courage and kindness can set her free. Can it also lead her home and to her heart's desire? With supple line, luminous color, and nimble flights of fancy, author-illustrator Aaron Becker launches an ordinary child on an extraordinary journey toward her greatest and most exciting adventure of all. - Jacket flap.",Journey (Journey Trilogy #1),Aaron Becker,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A lonely girl escapes into a magical world through a door she draws on her bedroom wall, embarking on a journey filled with wonder, adventure, and danger. Captured by a sinister emperor, she must summon tremendous courage and kindness to find her way home.","imagination, adventure, courage, kindness",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:58.007054
Fortunately,Remy Charlip,https://www.goodreads.com/book/show/349389.Fortunately,Fortunately,Remy Charlip,https://covers.openlibrary.org/b/id/433697-L.jpg,https://openlibrary.org/works/OL108791W,Good and bad luck accompany Ned from New York to Florida on his way to a surprise party.,Fortunately,Remy Charlip,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A boy named Ned experiences both good and bad luck on his journey from New York to Florida for a surprise party.,"luck, journey, surprises",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:58.921270
Harry and the Terrible Whatzit,Dick Gackenbach,https://www.goodreads.com/book/show/1141198.Harry_and_the_Terrible_Whatzit,Harry and the Terrible Whatzit,Dick Gackenbach,https://covers.openlibrary.org/b/id/4454349-L.jpg,https://openlibrary.org/works/OL3517555W,"When his mother goes to the cellar and doesn't return right away, Harry goes down to search for her and confronts the terrible two-headed Whatzit.",Harry And The Terrible Whatzit,Dick Gackenbach,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young boy named Harry goes on a brave adventure to find his mother in the cellar, facing a frightening creature along the way.","bravery, family, adventure",brave,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:56:59.801147
Pajama Time!,Sandra Boynton,https://www.goodreads.com/book/show/428080.Pajama_Time_,Pajama Time!,Sandra Boynton,https://covers.openlibrary.org/b/id/507595-L.jpg,https://openlibrary.org/works/OL1738501W,Animals celebrate pajamas of all colors and kinds.,Pajama Time!,Sandra Boynton,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A fun and colorful book where animals enjoy wearing different pajamas.,"fun, clothing, animals",lively,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:00.674054
The Gunniwolf,Wilhelmina Harper,https://www.goodreads.com/book/show/5047182-the-gunniwolf,The Gunniwolf,Wilhelmina Harper,https://covers.openlibrary.org/b/id/8852386-L.jpg,https://openlibrary.org/works/OL20202185W,"This is a story about a little girl who lives with her mother on the edge of a dense jungle.  Her mother always warns her to never go into the jungle because the Gunniwolf might get her!  The little girl promises she will never go even near it, but forgets her promise when her mother has to go away one day.  Read to find the lesson in this story!",The Gunniwolf,Wilhelmina Harper,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A story about a little girl who breaks her promise not to enter the jungle, where the feared Gunniwolf resides, when her mother is away.","promises, fear, consequences",cautionary,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:01.834421
"All-of-a-Kind Family Downtown (All-of-a-Kind-Family, #2)",Sydney Taylor,https://www.goodreads.com/book/show/7925.All_of_a_Kind_Family_Downtown,All-of-a-kind family downtown,Sydney Taylor,https://covers.openlibrary.org/b/id/2086358-L.jpg,https://openlibrary.org/works/OL6329147W,The further adventures of five sisters and their brother growing up on New York's East Side in the early twentieth century.,"All-Of-A-Kind Family Downtown (All-Of-A-Kind-Family, #2)",Sydney Taylor,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Follow the adventures of five sisters and their brother in early twentieth century New York City.,"family, sibling relationships, growing up",nostalgic,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:02.682174
Peek-a-Boo,Janet Ahlberg,https://www.goodreads.com/book/show/1027175.Peek_a_Boo,Peek-a-boo!,Janet Ahlberg,https://covers.openlibrary.org/b/id/4378084-L.jpg,https://openlibrary.org/works/OL807837W,Brief rhyming clues invite the reader to look through holes in the pages for a baby's view of the world from breakfast to bedtime.,Peek-A-Boo,Janet Ahlberg,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A rhyming book that encourages interactive reading as readers peek through holes in the pages to see a baby's daily activities from morning to night.,"daily routine, interactive, baby's perspective",playful,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:03.612806
The Arctic Incident  (Artemis Fowl #2),Eoin Colfer,https://www.goodreads.com/book/show/114955.The_Arctic_Incident,The Arctic Incident,Eoin Colfer,https://covers.openlibrary.org/b/id/12636249-L.jpg,https://openlibrary.org/works/OL15728547W,"Ballonstrip. De kapitein van de Lep Unit vraagt Artemis degene die haar unit bedreigt, onschadelijk te maken; in ruil daarvoor helpt zij hem zijn ontvoerde vader te zoeken. Stripbewerking van 'De Russische connectie'.

Ballonstrip. De kapitein van de Lep Unit vraagt Artemis degene die haar unit bedreigt, onschadelijk te maken; in ruil daarvoor helpt zij hem zijn ontvoerde vader te zoeken. Stripbewerking van 'De Russische connectie'. Vanaf ca. 13 jaar.",The Arctic Incident (Artemis Fowl #2),Eoin Colfer,"{""llm_analysis"": {""age_range"": ""13+"", ""reading_category"": ""Advanced Young Readers (13+)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""13+"", ""reading_category"": ""Advanced Young Readers (13+)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A graphic novel adaptation where Artemis Fowl is asked to neutralize a threat in exchange for help finding his kidnapped father.,"adventure, family, loyalty",adventurous,13+,Advanced Young Readers (13+),"{""vocabulary"": ""advanced"", ""sentence_structure"": ""complex"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:04.659028
"Anastasia Krupnik (Anastasia Krupnik, #1)",Lois Lowry,https://www.goodreads.com/book/show/116494.Anastasia_Krupnik,Anastasia Krupnik,Lois Lowry,https://covers.openlibrary.org/b/id/1004179-L.jpg,https://openlibrary.org/works/OL1846111W,Anastasia's 10th year has some good things like falling in love and really getting to know her grandmother and some bad things like finding out about an impending baby brother.,"Anastasia Krupnik (Anastasia Krupnik, #1)",Lois Lowry,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A 10-year-old girl named Anastasia experiences the ups and downs of life, including falling in love, bonding with her grandmother, and learning about her upcoming baby brother.","family, growth, love, friendship",heartwarming,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:05.580163
