title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
The Railway Children,E. Nesbit,https://www.goodreads.com/book/show/164531.The_Railway_Children,The Railway Children,Edith Nesbit,https://covers.openlibrary.org/b/id/13241123-L.jpg,https://openlibrary.org/works/OL99509W,"When Father mysteriously goes away, the children and their mother leave their happy life in London to go and live in a small cottage in the country. 'The Three Chimneys' lies beside a railway track - a constant source of enjoyment to all three. They make friends with the Station Master and Perks the Porter, as well as the jovial 'Old Gentleman' who waves to them everyday from the train. But the mystery remains: where is Father, and will he ever return?",The Railway Children,E. Nesbit,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","After their father disappears, three children and their mother move to the countryside near a railway track. They befriend the station master, porter, and a kind stranger on the train, while wondering about their father's whereabouts.","family, friendship, mystery, adventure",nostalgic,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:13.074338
The View from Saturday,E.L. Konigsburg,https://www.goodreads.com/book/show/4538.The_View_from_Saturday,The view from Saturday,E. L. Konigsburg,https://covers.openlibrary.org/b/id/12817776-L.jpg,https://openlibrary.org/works/OL2987259W,"Four students, with their own individual stories, develop a special bond and attract the attention of their teacher, a paraplegic, who chooses them to represent their sixth-grade class in the Academic Bowl competition.",The View From Saturday,E.L. Konigsburg,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Four sixth-grade students form a close bond and are chosen to represent their class in an Academic Bowl competition.,"friendship, teamwork, acceptance, competition",heartwarming,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:14.036822
Old Possum's Book of Practical Cats,T.S. Eliot,https://www.goodreads.com/book/show/402128.Old_Possum_s_Book_of_Practical_Cats,Old Possum's book of practical cats,T. S. Eliot,https://covers.openlibrary.org/b/id/1015632-L.jpg,https://openlibrary.org/works/OL1142289W,"T. S. Eliot’s playful cat poems have delighted readers and cat lovers around the world ever since they were first published in 1939. They were originally composed for his godchildren, with Eliot posing as Old Possum himself, and later inspired the legendary musical Cats. Now with vibrant illustrations by the award-winning Axel Scheffler, this captivating edition makes a wonderful new home for Mr. Mistoffelees, Growltiger, the Rum Tum Tugger, Macavity the mystery cat, and many other memorable strays. It’s the perfect complement to the beloved previous edition, which remains available. - Publisher.",Old Possum'S Book Of Practical Cats,T.S. Eliot,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A collection of playful cat poems that have charmed readers and cat lovers since 1939, originally written for 's godchildren. The poems inspired the musical Cats and are now accompanied .","cats, playfulness, imagination",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:14.994986
Possum Magic,Mem Fox,https://www.goodreads.com/book/show/977817.Possum_Magic,Possum magic,Mem Fox,https://covers.openlibrary.org/b/id/112761-L.jpg,https://openlibrary.org/works/OL650933W,"When Grandma Poss's magic turns Hush invisible, the two possums take a culinary tour of Australia to find the food that will make her visible once more.",Possum Magic,Mem Fox,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Two possums travel across Australia in search of special food to reverse a magical spell that turned one of them invisible.,"friendship, discovery, magic, adventure",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:15.916252
Millions of Cats,Wanda Gág,https://www.goodreads.com/book/show/621739.Millions_of_Cats,Millions of cats,Wanda Gág,https://covers.openlibrary.org/b/id/6610541-L.jpg,https://openlibrary.org/works/OL2013432W,"Millions of Cats is a wonderful tale of vanity versus humility, written and illustrated by the singular Wanda Gag. An old man and his wife decide to get a cat, so the old man goes out in search of the prettiest cat of all. When he is forced to choose from ""hundreds, thousands, millions and billions and trillions"" of cats, he (naturally) brings them all home. When the wife points out their inability to support the legion of felines, it is left to the cats to decide who among them is the prettiest. Anyone who has ever owned more than a single cat can tell you what happens next.

Gag's simple, appealing black ink drawings are perfect for the story, somehow capturing at least the idea of millions of cats in a single page. Repeated lines and the sing-song title refrain make this a read-aloud natural.(Ages 4 to 8) --This text refers to the Hardcover edition. 

""This Newbery Honor winner is distinguished by innovative design and a strong storyteller's cadence."" (School Library Journal's ""One Hundred Books that Shaped the Century"")",Millions Of Cats,Wanda Gág,"{""llm_analysis"": {""age_range"": ""4-8"", ""reading_category"": ""Early Readers (4-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""4-8"", ""reading_category"": ""Early Readers (4-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A tale of vanity versus humility unfolds as an old man searches for the prettiest cat among millions, leading to a whimsical cat competition. Simple black ink drawings enhance the story, making it a delightful read-aloud for ages 4 to 8.","vanity, humility, competition, decision-making",whimsical,4-8,Early Readers (4-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:16.899352
"The Jungle Book (Jungle Book, #1)",Rudyard Kipling,https://www.goodreads.com/book/show/77270.The_Jungle_Book,The Jungle Book,Rudyard Kipling,https://covers.openlibrary.org/b/id/3344204-L.jpg,https://openlibrary.org/works/OL19870W,"The adventures of Mowgli, a man-child raised by wolves in the jungle, have captured the imaginations not just of children, but of all readers, for generations.","The Jungle Book (Jungle Book, #1)",Rudyard Kipling,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","The Jungle Book follows the adventures of Mowgli, a boy raised the jungle.","nature, identity, belonging, friendship",adventurous,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:17.807779
Ox-Cart Man,Donald Hall,https://www.goodreads.com/book/show/608601.Ox_Cart_Man,Ox-cart man,Donald Hall,https://covers.openlibrary.org/b/id/401186-L.jpg,https://openlibrary.org/works/OL266050W,Describes the day-to-day life throughout the changing seasons of an early 19th-century New England family,Ox-Cart Man,Donald Hall,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A depiction of the daily life of a New England family in the early 19th century as they go through the seasons.,"family, tradition, rural life",nostalgic,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:18.772046
The Princess and the Goblin,George MacDonald,https://www.goodreads.com/book/show/444381.The_Princess_and_the_Goblin,The princess and the goblin,George MacDonald,https://covers.openlibrary.org/b/id/13192917-L.jpg,https://openlibrary.org/works/OL6583284W,A little princess is protected by her friend Curdie who knows how to frighten the goblin miners who live beneath the castle.,The Princess And The Goblin,George Macdonald,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A little princess is protected from goblin miners who live beneath the castle.,"friendship, bravery, imagination",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:19.747240
The Berenstain Bears Learn About Strangers,Stan Berenstain,https://www.goodreads.com/book/show/764436.The_Berenstain_Bears_Learn_About_Strangers,The Berenstain Bears learn about strangers,Stan Berenstain,https://covers.openlibrary.org/b/id/4196958-L.jpg,https://openlibrary.org/works/OL72964W,The Berenstain Bear cubs learn not to be overly friendly with strangers and give their rules for dealing with them.,The Berenstain Bears Learn About Strangers,Stan Berenstain,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",The Berenstain Bear cubs learn about the importance of being cautious around strangers and establish rules for how to interact with them.,"safety, stranger danger, rules, caution",educational,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:20.686471
The Help,Kathryn Stockett,https://www.goodreads.com/book/show/4667024-the-help,The Help,Kathryn Stockett,https://covers.openlibrary.org/b/id/8387264-L.jpg,https://openlibrary.org/works/OL11999891W,"Three ordinary women are about to take one extraordinary step.

Twenty-two-year-old Skeeter has just returned home after graduating from Ole Miss. She may have a degree, but it is 1962, Mississippi, and her mother will not be happy till Skeeter has a ring on her finger. Skeeter would normally find solace with her beloved maid Constantine, the woman who raised her, but Constantine has disappeared and no one will tell Skeeter where she has gone.

Aibileen is a black maid, a wise, regal woman raising her seventeenth white child. Something has shifted inside her after the loss of her own son, who died while his bosses looked the other way. She is devoted to the little girl she looks after, though she knows both their hearts may be broken.

Minny, Aibileen's best friend, is short, fat, and perhaps the sassiest woman in Mississippi. She can cook like nobody's business, but she can't mind her tongue, so she's lost yet another job. Minny finally finds a position working for someone too new to town to know her reputation. But her new boss has secrets of her own.

Seemingly as different from one another as can be, these women will nonetheless come together for a clandestine project that will put them all at risk. And why? Because they are suffocating within the lines that define their town and their times. And sometimes lines are made to be crossed.

In pitch-perfect voices, Kathryn Stockett creates three extraordinary women whose determination to start a movement of their own forever changes a town, and the way women, mothers, daughters, caregivers, friends, view one another. A deeply moving novel filled with poignancy, humor, and hope, The Help is a timeless and universal story about the lines we abide by, and the ones we don't.",The Help,Kathryn Stockett,"{""llm_analysis"": {""age_range"": ""13+"", ""reading_category"": ""Advanced Young Readers (13+)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""13+"", ""reading_category"": ""Advanced Young Readers (13+)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Three women in 1960s Mississippi navigate complex relationships and societal expectations in a time of racial tension and injustice.,"friendship, race relations, identity, justice",serious,13+,Advanced Young Readers (13+),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:21.566201
"The Wonderful Flight to the Mushroom Planet (The Mushroom Planet, #1)",Eleanor Cameron,https://www.goodreads.com/book/show/527747.The_Wonderful_Flight_to_the_Mushroom_Planet,The wonderful flight to the Mushroom Planet,Eleanor Cameron,https://covers.openlibrary.org/b/id/4765106-L.jpg,https://openlibrary.org/works/OL4280505W,"The adventures of Chuck and David, two boys who travel to the alien planet Basidium in their homemade spaceship.","The Wonderful Flight To The Mushroom Planet (The Mushroom Planet, #1)",Eleanor Cameron,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Two boys embark on an adventurous journey to an alien planet in their homemade spaceship.,"adventure, friendship, imagination",adventurous,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:22.424054
"Goodnight, Goodnight, Construction Site",Sherri Duskey Rinker,https://www.goodreads.com/book/show/9676990-goodnight-goodnight-construction-site,"Goodnight, goodnight, construction site",Sherri Duskey Rinker,https://covers.openlibrary.org/b/id/7351895-L.jpg,https://openlibrary.org/works/OL16211256W,"At sunset, when their work is done for the day, a crane truck, a cement mixer, and other pieces of construction equipment make their way to their resting places and go to sleep.","Goodnight, Goodnight, Construction Site",Sherri Duskey Rinker,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Construction vehicles wind down at sunset and head to sleep after a hard day's work.,"routine, rest, teamwork",calm,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:23.326863
"Julie of the Wolves (Julie of the Wolves, #1)",Jean Craighead George,https://www.goodreads.com/book/show/386286.Julie_of_the_Wolves,Julie of the Wolves,Jean Craighead George,https://covers.openlibrary.org/b/id/12903627-L.jpg,https://openlibrary.org/works/OL111833W,"Miyax, like many adolescents, is torn. But unlike most, her choices may determine whether she lives or dies. At 13, an orphan, and unhappily married, Miyax runs away from her husband's parents' home, hoping to reach San Francisco and her pen pal. But she becomes lost in the vast Alaskan tundra, with no food, no shelter, and no idea which is the way to safety. Now, more than ever, she must look hard at who she really is. Is she Miyax, Eskimo girl of the old ways? Or is she Julie (her ""gussak""-white people-name), the modernized teenager who must mock the traditional customs? And when a pack of wolves begins to accept her into their community, Miyax must learn to think like a wolf as well. If she trusts her Eskimo instincts, will she stand a chance of surviving?","Julie Of The Wolves (Julie Of The Wolves, #1)",Jean Craighead George,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A 13-year-old girl named Miyax is stranded in the Alaskan tundra and must navigate the wilderness to survive. She faces a crucial identity crisis as she grapples with her heritage and modern influences.,"identity, survival, nature, cultural heritage",introspective,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:24.317445
"Love That Dog (Jack, #1)",Sharon Creech,https://www.goodreads.com/book/show/53498.Love_That_Dog,Love That Dog,Sharon Creech,https://covers.openlibrary.org/b/id/3240524-L.jpg,https://openlibrary.org/works/OL31545W,"*Love that Dog* is a story about a young boy named Jack, and how he learns to love poetry. At the same time, he learns to open up about his feelings on a subject learned only if you read the book. The novel is empathetic, joyful, and quite heartbreaking at times, hence creating a great book.","Love That Dog (Jack, #1)",Sharon Creech,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A young boy named Jack learns to love poetry and opens up about his feelings in this empathetic and joyful novel.,"poetry, empathy, self-expression",empathetic,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""simple"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:25.139761
Moses the Kitten,James Herriot,https://www.goodreads.com/book/show/630719.Moses_the_Kitten,Moses the kitten,James Herriot,https://covers.openlibrary.org/b/id/538402-L.jpg,https://openlibrary.org/works/OL42300W,"A bedraggled orphaned kitten is nursed back to health on a Yorkshire farm, and when he recovers turns out to have a very unusual idea about the identity of his mother.",Moses The Kitten,James Herriot,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A rescued kitten on a farm forms a unique bond with a surprising mother figure.,"friendship, resilience, acceptance",heartwarming,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:26.076329
"The Black Stallion (The Black Stallion, #1)",Walter Farley,https://www.goodreads.com/book/show/272895.The_Black_Stallion,The Black Stallion,Walter Farley,https://covers.openlibrary.org/b/id/4037099-L.jpg,https://openlibrary.org/works/OL869965W,"***Story of a horse the New York Times has called ''the most famous fictional horse of the Century!''***

Young Alec is on his way home when a black stallion is loaded on to his ship. In a tragic shipwreck Alec saves the life of the black stallion. Stranded on an island the only way to survive is to trust the other. **Will Alec ever make it safely home? Will the Black beat the two best racing horses in America?** Well........you'll have to read to find out. 🐎

***GOODREADS Review: 
Feb 15, 2018 Candace rated it 5 of 5 stars. ''..it was amazing''***
Alex Ramsey first meets the black stallion when they're both booked on a ship called the Drake. When the ship is destroyed during a storm, the Black stallion and Alex are the only survivors. They wash up on a deserted island. Alex knows if it wasn't for the Black he won't have survived the shipwreck. When Alex is rescued from the island, he insist on the Black being saved too. Soon they are on a voyage to New York in America. What fate awaits for a boy and a wild black stallion?

I can remember reading this book around ten or eleven years old. I loved it so much I went on to read all the horse books by Walter Farley, and some by other authors as well. This was my first taste of reading for pleasure. Later, I would extend my love of reading about horses to actually owning a horse on my stepmother's farm. My stepmother, Lynne, saved horses from neglect and abuse. My first horse, Tonka, was a prancer and I loved her. Reading this book again brought back memories of bygone years of pleasurable midnight rides on Tonka. I recommend this children's novel to kids and adults alike. My copy was illustrated by Domenick D'Andrea.","The Black Stallion (The Black Stallion, #1)",Walter Farley,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Young Alec saves the life of a black stallion in a tragic shipwreck and forms a bond with the horse while stranded on an island. The story follows their journey as they return home and face challenges together.,"friendship, survival, adventure",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:26.964356
"The Tale of Samuel Whiskers, or The Roly-Poly Pudding (World of Beatrix Potter, #13)",Beatrix Potter,https://www.goodreads.com/book/show/658064.The_Tale_of_Samuel_Whiskers_or_The_Roly_Poly_Pudding,"The tale of Samuel Whiskers, or, The roly-poly pudding",Beatrix Potter,https://covers.openlibrary.org/b/id/5396340-L.jpg,https://openlibrary.org/works/OL108746W,A little kitten gets lost and his mother and cousin find him made up into a roly-poly pudding.,"The Tale Of Samuel Whiskers, Or The Roly-Poly Pudding (World Of Beatrix Potter, #13)",Beatrix Potter,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A little kitten gets lost and is found and cousin, who discover him made into a roly-poly pudding.","family, adventure, friendship",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:27.918708
How I Became a Pirate,Melinda Long,https://www.goodreads.com/book/show/18005.How_I_Became_a_Pirate,How I became a pirate,Melinda Long,https://covers.openlibrary.org/b/id/6514367-L.jpg,https://openlibrary.org/works/OL892282W,"Jeremy Jacob joins Braid Beard and his pirate crew and finds out about pirate language, pirate manners, and other aspects of their life.",How I Became A Pirate,Melinda Long,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A boy named Jeremy Jacob joins a pirate crew led , learning about pirate language, manners, and life at sea.","adventure, friendship, imagination",playful,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:28.753907
The Three Pigs,David Wiesner,https://www.goodreads.com/book/show/138069.The_Three_Pigs,The three pigs,David Wiesner,https://covers.openlibrary.org/b/id/392803-L.jpg,https://openlibrary.org/works/OL2971047W,"The three pigs escape the wolf by going into another world where they meet the cat and the fiddle, the cow that jumped over the moon, and a dragon.",The Three Pigs,David Wiesner,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Three pigs escape a wolf world where they encounter various nursery rhyme characters.,"imagination, adventure, friendship",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:29.682741
Thomas' Snowsuit,Robert Munsch,https://www.goodreads.com/book/show/285792.Thomas_Snowsuit,Thomas' Snowsuit (Classic Munsch),Robert N Munsch,https://covers.openlibrary.org/b/id/708037-L.jpg,https://openlibrary.org/works/OL88693W,"His mother, teacher, and principal have a hard time trying to convince Thomas to wear his snowsuit.",Thomas' Snowsuit,Robert Munsch,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""llm_analysis""}","A story about Thomas resisting wearing his snowsuit, despite the efforts of his mother, teacher, and principal.","resistance, winter, clothing",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",1.0,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:30.558805
The Escape of Princess Madeline  (Princess Madeline #1),Kirstin Pulioff,https://www.goodreads.com/book/show/16093271-the-escape-of-princess-madeline,The escape of Princess Madeline,Kirstin Pulioff,https://covers.openlibrary.org/b/id/12679058-L.jpg,https://openlibrary.org/works/OL27692992W,"Princess Madeline woke on her sixteenth birthday to realize that her future had been planned out, a life full of privilege, royalty, and boredom ... a life with a husband and knight champion that she did not choose. Using her charm, strength and stubbornness, she defies the King at every turn, determined to keep her freedom on her terms. Freedom quickly turns to disaster as she finds herself seized by a group of wandering bandits. With the kingdom in turmoil over her capture; her Knight Champion eager to prove himself, a group of dedicated suitors determined to win her hand, and a group of exiled wizards join forces in the hunt to rescue her. Follow Princess Madeline in this adventure full of twists and turns as she tries to find her freedom and answers to her questions about life and love.",The Escape Of Princess Madeline (Princess Madeline #1),Kirstin Pulioff,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","On her sixteenth birthday, Princess Madeline rebels against her pre-planned royal future, leading to a series of events that test her strength and determination. Captured by bandits, she must navigate political turmoil, romantic suitors, and magical forces to secure her freedom.","freedom, rebellion, romance, adventure",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:31.343983
"The Tales of Beedle the Bard (Hogwarts Library, #3)",J.K. Rowling,https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard,The Tales of Beedle the Bard,J. K. Rowling,https://covers.openlibrary.org/b/id/13776199-L.jpg,https://openlibrary.org/works/OL13716951W,"A collection fairy tales for young wizards and witches, with each story followed by observations on Wizarding history, personal reminiscences, and information on the story's key elements by Hogwarts headmaster, Albus Dumbledore.

Wizard and the Hopping Pot --
Fountain of Fair Fortune --
Warlock's Hairy Heart --
Babbitty Rabbitty and her Cackling Stump --
Tale of the Three Brothers.","The Tales Of Beedle The Bard (Hogwarts Library, #3)",J.K. Rowling,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A collection of fairy tales for young wizards and witches, each followed Wizarding history and key elements , Albus Dumbledore.","magic, fairy tales, history, morality",whimsical,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:52:32.262972
