title,author,goodreads_url
Old Possum's Book of Practical Cats,T.S. Eliot,https://www.goodreads.com/book/show/402128.Old_Possum_s_Book_of_Practical_Cats
Possum Magic,Mem Fox,https://www.goodreads.com/book/show/977817.Possum_Magic
Outside Over There,Maurice Sendak,https://www.goodreads.com/book/show/120711.Outside_Over_There
Millions of Cats,Wanda Gág,https://www.goodreads.com/book/show/621739.Millions_of_Cats
"The Jungle Book (Jungle Book, #1)",Rudyard Kipling,https://www.goodreads.com/book/show/77270.The_Jungle_Book
Ox-Cart Man,Donald Hall,https://www.goodreads.com/book/show/608601.Ox_Cart_Man
The Princess and the Goblin,George MacDonald,https://www.goodreads.com/book/show/444381.The_Princess_and_the_Goblin
The Berenstain Bears Learn About Strangers,Stan Berenstain,https://www.goodreads.com/book/show/764436.The_Berenstain_Bears_Learn_About_Strangers
The Help,Kathryn Stockett,https://www.goodreads.com/book/show/4667024-the-help
"The Wonderful Flight to the Mushroom Planet (The Mushroom Planet, #1)",Eleanor Cameron,https://www.goodreads.com/book/show/527747.The_Wonderful_Flight_to_the_Mushroom_Planet
"Goodnight, Goodnight, Construction Site",Sherri Duskey Rinker,https://www.goodreads.com/book/show/9676990-goodnight-goodnight-construction-site
"Dear Mr. Henshaw (Leigh Botts, #1)",Beverly Cleary,https://www.goodreads.com/book/show/105999.Dear_Mr_Henshaw
"Julie of the Wolves (Julie of the Wolves, #1)",Jean Craighead George,https://www.goodreads.com/book/show/386286.Julie_of_the_Wolves
Jane Eyre,Charlotte Brontë,https://www.goodreads.com/book/show/10210.Jane_Eyre
Big Dog...Little Dog: A Bedtime Story,P.D. Eastman,https://www.goodreads.com/book/show/263645.Big_Dog_Little_Dog
"Love That Dog (Jack, #1)",Sharon Creech,https://www.goodreads.com/book/show/53498.Love_That_Dog
Moses the Kitten,James Herriot,https://www.goodreads.com/book/show/630719.Moses_the_Kitten
"The Black Stallion (The Black Stallion, #1)",Walter Farley,https://www.goodreads.com/book/show/272895.The_Black_Stallion
"The Tale of Samuel Whiskers, or The Roly-Poly Pudding (World of Beatrix Potter, #13)",Beatrix Potter,https://www.goodreads.com/book/show/658064.The_Tale_of_Samuel_Whiskers_or_The_Roly_Poly_Pudding
I Love My Hair!,Natasha Anastasia Tarpley,https://www.goodreads.com/book/show/1235546.I_Love_My_Hair_
The Keeping Quilt,Patricia Polacco,https://www.goodreads.com/book/show/835010.The_Keeping_Quilt
The Three Pigs,David Wiesner,https://www.goodreads.com/book/show/138069.The_Three_Pigs
Thomas' Snowsuit,Robert Munsch,https://www.goodreads.com/book/show/285792.Thomas_Snowsuit
"A Wind in the Door (Time Quintet, #2)",Madeleine L'Engle,https://www.goodreads.com/book/show/18130.A_Wind_in_the_Door
Ballet Boy,Anfaney Gladwin,https://www.goodreads.com/book/show/42025545-ballet-boy
The Escape of Princess Madeline  (Princess Madeline #1),Kirstin Pulioff,https://www.goodreads.com/book/show/16093271-the-escape-of-princess-madeline
Lalibella the Ladybug: Paints her World,Kia Janeen Smith,https://www.goodreads.com/book/show/36689940-lalibella-the-ladybug
"The Tales of Beedle the Bard (Hogwarts Library, #3)",J.K. Rowling,https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard
Adventures of the Wishing Chair,Enid Blyton,https://www.goodreads.com/book/show/480019.Adventures_of_the_Wishing_Chair
"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,https://www.goodreads.com/book/show/389627.Diary_of_a_Wimpy_Kid
Ernie the Elephant and the Teddy Bear,Leela Hope,https://www.goodreads.com/book/show/25319550-ernie-the-elephant-and-the-teddy-bear
"When We Were Very Young (Winnie-the-Pooh, #3)",A.A. Milne,https://www.goodreads.com/book/show/821003.When_We_Were_Very_Young
Totto-chan: Gadis Cilik di Jendela,Tetsuko Kuroyanagi,https://www.goodreads.com/book/show/1328605.Totto_chan
"The Enchanted Wood (The Faraway Tree, #1)",Enid Blyton,https://www.goodreads.com/book/show/17491.The_Enchanted_Wood
The Tails of Pony 4 Precious,Michael Eastwood,https://www.goodreads.com/book/show/54986919-the-tails-of-pony-4-precious
The Big Orange Splot,Daniel Pinkwater,https://www.goodreads.com/book/show/63322.The_Big_Orange_Splot
Dear Zoo: A Lift-the-Flap Book,Rod Campbell,https://www.goodreads.com/book/show/809849.Dear_Zoo
Mortimer,Robert Munsch,https://www.goodreads.com/book/show/285788.Mortimer
Doctor De Soto,William Steig,https://www.goodreads.com/book/show/817316.Doctor_De_Soto
Leo the Lop,Stephen Cosgrove,https://www.goodreads.com/book/show/318426.Leo_the_Lop
Walt Disney's Uncle Remus Stories (A Golden Book),Marion Palmer,https://www.goodreads.com/book/show/1358089.Walt_Disney_s_Uncle_Remus_Stories
Owen,Kevin Henkes,https://www.goodreads.com/book/show/635083.Owen
Oh Say Can You Say?,Dr. Seuss,https://www.goodreads.com/book/show/7783.Oh_Say_Can_You_Say_
A Christmas Carol,Charles Dickens,https://www.goodreads.com/book/show/5326.A_Christmas_Carol
"Henry and Ribsy (Henry Huggins, #3)",Beverly Cleary,https://www.goodreads.com/book/show/244338.Henry_and_Ribsy
Madeline's Rescue,Ludwig Bemelmans,https://www.goodreads.com/book/show/773606.Madeline_s_Rescue
I Like Myself!,Karen Beaumont,https://www.goodreads.com/book/show/109521.I_Like_Myself_
"The High King (The Chronicles of Prydain, #5)",Lloyd Alexander,https://www.goodreads.com/book/show/24781.The_High_King
Hippos Go Berserk!,Sandra Boynton,https://www.goodreads.com/book/show/815985.Hippos_Go_Berserk_
"Pollyanna (Pollyanna, #1)",Eleanor H. Porter,https://www.goodreads.com/book/show/1000751.Pollyanna
Treasure Island,Robert Louis Stevenson,https://www.goodreads.com/book/show/295.Treasure_Island
"Ramona and Her Mother (Ramona Quimby, #5)",Beverly Cleary,https://www.goodreads.com/book/show/89551.Ramona_and_Her_Mother
"Summer of My German Soldier (Summer of My German Soldier, #1)",Bette Greene,https://www.goodreads.com/book/show/18580.Summer_of_My_German_Soldier
The Day I Swapped My Dad for Two Goldfish,Neil Gaiman,https://www.goodreads.com/book/show/47693.The_Day_I_Swapped_My_Dad_for_Two_Goldfish
The Little Mermaid,Hans Christian Andersen,https://www.goodreads.com/book/show/132391.The_Little_Mermaid
"The Time Garden (Tales of Magic, #4)",Edward Eager,https://www.goodreads.com/book/show/312077.The_Time_Garden
Bedknob and Broomstick,Mary Norton,https://www.goodreads.com/book/show/474211.Bedknob_and_Broomstick
"Magic by the Lake (Tales of Magic, #3)",Edward Eager,https://www.goodreads.com/book/show/295809.Magic_by_the_Lake
It's a Book,Lane Smith,https://www.goodreads.com/book/show/7747422-it-s-a-book
The Girl Who Loved Wild Horses,Paul Goble,https://www.goodreads.com/book/show/119297.The_Girl_Who_Loved_Wild_Horses
How I Became a Pirate,Melinda Long,https://www.goodreads.com/book/show/18005.How_I_Became_a_Pirate
David Goes to School,David Shannon,https://www.goodreads.com/book/show/839263.David_Goes_to_School
Otuna's Flute,Maricar Banguis,https://www.goodreads.com/book/show/43700522-otuna-s-flute
A Sparrow for the Grain,Priyanka     Singh,https://www.goodreads.com/book/show/45694699-a-sparrow-for-the-grain
Best Dinosaur Ever: Funny children's book about a little boy's big imagination for wanting to be his own kind of dinosaur,Lori Rotter,https://www.goodreads.com/book/show/197129801-best-dinosaur-ever
The Bear Who Loved Chocolate,Leela Hope,https://www.goodreads.com/book/show/23165695-the-bear-who-loved-chocolate
Tyrannosaurus Dad,Liz Rosenberg,https://www.goodreads.com/book/show/10591190-tyrannosaurus-dad
Across Five Aprils,Irene Hunt,https://www.goodreads.com/book/show/65959.Across_Five_Aprils
When the Moon Comes,Paul  Harbridge,https://www.goodreads.com/book/show/33597279-when-the-moon-comes
Pete's a Pizza,William Steig,https://www.goodreads.com/book/show/860744.Pete_s_a_Pizza
Teddy the Bear,Billy Young,https://www.goodreads.com/book/show/2134439.Teddy_the_Bear
Honey the Hero,Emlyn Chand,https://www.goodreads.com/book/show/13548955-honey-the-hero
Rapunzel,Paul O. Zelinsky,https://www.goodreads.com/book/show/815158.Rapunzel
Katy and the Big Snow,Virginia Lee Burton,https://www.goodreads.com/book/show/764166.Katy_and_the_Big_Snow
This Is the House That Jack Built,Simms Taback,https://www.goodreads.com/book/show/970908.This_Is_the_House_That_Jack_Built
"Gregor the Overlander (Underland Chronicles, #1)",Suzanne Collins,https://www.goodreads.com/book/show/262430.Gregor_the_Overlander
Chronicles of Myriad: Quest for the Oracle,James Nicholas Adams,https://www.goodreads.com/book/show/12856448-chronicles-of-myriad
Fancy Nancy,Jane O'Connor,https://www.goodreads.com/book/show/426625.Fancy_Nancy
"The Wishing Spell (The Land of Stories, #1)",Chris Colfer,https://www.goodreads.com/book/show/11607446-the-wishing-spell
Math Curse,Jon Scieszka,https://www.goodreads.com/book/show/174329.Math_Curse
A Spooky Fall,The Peacock Writers,https://www.goodreads.com/book/show/26174354-a-spooky-fall
Pooh Winnie the Pooh and the Honey Tree (A Little Golden Book),Mary Packard,https://www.goodreads.com/book/show/1088284.Pooh_Winnie_the_Pooh_and_the_Honey_Tree
Fanny's Dream,Caralyn Buehner,https://www.goodreads.com/book/show/220068.Fanny_s_Dream
"Fangless (Nicu: The Littlest Vampire, #1)",Elias Zapple,https://www.goodreads.com/book/show/22598956-fangless
"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,https://www.goodreads.com/book/show/121749.Prince_Caspian
"The Tale of Mrs. Tiggy-Winkle (World of Beatrix Potter, #6)",Beatrix Potter,https://www.goodreads.com/book/show/543505.The_Tale_of_Mrs_Tiggy_Winkle
Jabberwocky and Other Poems,Lewis Carroll,https://www.goodreads.com/book/show/143466.Jabberwocky_and_Other_Poems
"Redwall (Redwall, #1)",Brian Jacques,https://www.goodreads.com/book/show/7996.Redwall
"Chitty Chitty Bang Bang (Chitty Chitty Bang Bang, #1)",Ian Fleming,https://www.goodreads.com/book/show/576335.Chitty_Chitty_Bang_Bang
Marvin K. Mooney Will You Please Go Now!,Dr. Seuss,https://www.goodreads.com/book/show/259920.Marvin_K_Mooney_Will_You_Please_Go_Now_
"The Tale of Benjamin Bunny (World of Beatrix Potter, #4)",Beatrix Potter,https://www.goodreads.com/book/show/756712.The_Tale_of_Benjamin_Bunny
"The Story of Doctor Dolittle (Doctor Dolittle, #1)",Hugh Lofting,https://www.goodreads.com/book/show/325421.The_Story_of_Doctor_Dolittle
Amos & Boris,William Steig,https://www.goodreads.com/book/show/150683.Amos_Boris
Rumplestiltskin,Chris  Noël,https://www.goodreads.com/book/show/1410014.Rumplestiltskin
If I Ran the Circus,Dr. Seuss,https://www.goodreads.com/book/show/161788.If_I_Ran_the_Circus
More Parts,Tedd Arnold,https://www.goodreads.com/book/show/1026971.More_Parts
Red is Best,Kathy Stinson,https://www.goodreads.com/book/show/1513688.Red_is_Best
Barnyard Dance,Sandra Boynton,https://www.goodreads.com/book/show/31314.Barnyard_Dance
Miss Bindergarten Gets Ready for Kindergarten,Joseph Slate,https://www.goodreads.com/book/show/364588.Miss_Bindergarten_Gets_Ready_for_Kindergarten
"The Everything in the Whole Wide World Museum: With Lovable, Furry Old Grover (Pictureback",Norman Stiles,https://www.goodreads.com/book/show/428249.The_Everything_in_the_Whole_Wide_World_Museum
The Lion and the Mouse,Jerry Pinkney,https://www.goodreads.com/book/show/6534132-the-lion-and-the-mouse
"There Is a Bird on Your Head! (Elephant & Piggie, #4)",Mo Willems,https://www.goodreads.com/book/show/515904.There_Is_a_Bird_on_Your_Head_
Eragon (The Inheritance Cycle #1),Christopher Paolini,https://www.goodreads.com/book/show/113436.Eragon
Thidwick the Big-Hearted Moose,Dr. Seuss,https://www.goodreads.com/book/show/273735.Thidwick_the_Big_Hearted_Moose
Runny Babbit: A Billy Sook,Shel Silverstein,https://www.goodreads.com/book/show/593236.Runny_Babbit
Church Mouse,Graham Oakley,https://www.goodreads.com/book/show/510203.Church_Mouse
"The Return of the Indian (The Indian in the Cupboard, #2)",Lynne Reid Banks,https://www.goodreads.com/book/show/156770.The_Return_of_the_Indian
The Giant Jam Sandwich,John Vernon Lord,https://www.goodreads.com/book/show/904812.The_Giant_Jam_Sandwich
Hooray For Diffendoofer Day!,Dr. Seuss,https://www.goodreads.com/book/show/273730.Hooray_For_Diffendoofer_Day_
The Arrival,Shaun Tan,https://www.goodreads.com/book/show/920607.The_Arrival
Tacky the Penguin,Helen Lester,https://www.goodreads.com/book/show/883051.Tacky_the_Penguin
Our Animal Friends at Maple Hill Farm,Alice Provensen,https://www.goodreads.com/book/show/280896.Our_Animal_Friends_at_Maple_Hill_Farm
"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,https://www.goodreads.com/book/show/4556058-the-last-olympian
"Inkheart (Inkworld, #1)",Cornelia Funke,https://www.goodreads.com/book/show/28194.Inkheart
My Many Colored Days,Dr. Seuss,https://www.goodreads.com/book/show/134028.My_Many_Colored_Days
"The Tale of Tom Kitten (World of Beatrix Potter, #11)",Beatrix Potter,https://www.goodreads.com/book/show/885500.The_Tale_of_Tom_Kitten
"Anne of Windy Poplars (Anne of Green Gables, #4)",L.M. Montgomery,https://www.goodreads.com/book/show/65840.Anne_of_Windy_Poplars
The Magic Finger,Roald Dahl,https://www.goodreads.com/book/show/6670.The_Magic_Finger
"Wayside School Gets A Little Stranger (Wayside School, #3)",Louis Sachar,https://www.goodreads.com/book/show/15673.Wayside_School_Gets_A_Little_Stranger
"Boy: Tales of Childhood (Roald Dahl's Autobiography, #1)",Roald Dahl,https://www.goodreads.com/book/show/6667.Boy
The Man Who Walked Between the Towers,Mordicai Gerstein,https://www.goodreads.com/book/show/349129.The_Man_Who_Walked_Between_the_Towers
"One Cat, Two Cat, New Cat!",David Keyes,https://www.goodreads.com/book/show/17658124-one-cat-two-cat-new-cat
"The Black Cauldron (The Chronicles of Prydain, #2)",Lloyd Alexander,https://www.goodreads.com/book/show/24784.The_Black_Cauldron
"Baby Jaimie Has a Crush (The Adventures of Baby Jaimie, #4)",Jaimie Hope,https://www.goodreads.com/book/show/13607560-baby-jaimie-has-a-crush
"Gathering Blue (The Giver, #2)",Lois Lowry,https://www.goodreads.com/book/show/12936.Gathering_Blue
Raymond Goes to the Dentist: Inspiring Kids to Be Better,Rhonda Patton,https://www.goodreads.com/book/show/17687933-raymond-goes-to-the-dentist
The One and Only Ivan (The One and Only #1),Katherine Applegate,https://www.goodreads.com/book/show/11594337-the-one-and-only-ivan
I'll Always Love You,Hans Wilhelm,https://www.goodreads.com/book/show/834493.I_ll_Always_Love_You
The Whipping Boy,Sid Fleischman,https://www.goodreads.com/book/show/11824.The_Whipping_Boy
"Agnil and the Wizard's Orb (Agnil's Worlds, #2)",Susan Navas,https://www.goodreads.com/book/show/21431964-agnil-and-the-wizard-s-orb
In the Year of the Boar and Jackie Robinson,Bette Bao Lord,https://www.goodreads.com/book/show/774600.In_the_Year_of_the_Boar_and_Jackie_Robinson
"Swallows and Amazons (Swallows and Amazons, #1)",Arthur Ransome,https://www.goodreads.com/book/show/125190.Swallows_and_Amazons
How Do Dinosaurs Eat Their Food?,Jane Yolen,https://www.goodreads.com/book/show/340489.How_Do_Dinosaurs_Eat_Their_Food_
The Christmas Day Kitten,James Herriot,https://www.goodreads.com/book/show/588252.The_Christmas_Day_Kitten
Davey the Detective,Emlyn Chand,https://www.goodreads.com/book/show/13568455-davey-the-detective
Poppy the Proud,Emlyn Chand,https://www.goodreads.com/book/show/13568454-poppy-the-proud
The Lord of the Rings,J.R.R. Tolkien,https://www.goodreads.com/book/show/33.The_Lord_of_the_Rings
Science Verse,Jon Scieszka,https://www.goodreads.com/book/show/138643.Science_Verse
Snowflakes on my Lashes,The Peacock Writers,https://www.goodreads.com/book/show/26174322-snowflakes-on-my-lashes
"Taran Wanderer (The Chronicles of Prydain, #4)",Lloyd Alexander,https://www.goodreads.com/book/show/24782.Taran_Wanderer
Harvey Potter's Balloon Farm,Jerdine Nolen,https://www.goodreads.com/book/show/575737.Harvey_Potter_s_Balloon_Farm
"Summer Story (Brambly Hedge, #2)",Jill Barklem,https://www.goodreads.com/book/show/421572.Summer_Story
Born to Spy,Jayde Scott,https://www.goodreads.com/book/show/9893701-born-to-spy
The Happy Prince,Oscar Wilde,https://www.goodreads.com/book/show/79121.The_Happy_Prince
Duck for President,Doreen Cronin,https://www.goodreads.com/book/show/96128.Duck_for_President
This Is Not My Hat,Jon Klassen,https://www.goodreads.com/book/show/13531024-this-is-not-my-hat
The Tiny Seed,Eric Carle,https://www.goodreads.com/book/show/241074.The_Tiny_Seed
Tell Me Again About the Night I Was Born,Jamie Lee Curtis,https://www.goodreads.com/book/show/158179.Tell_Me_Again_About_the_Night_I_Was_Born
Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,https://www.goodreads.com/book/show/41424.Beauty
The Watsons Go to Birmingham - 1963,Christopher Paul Curtis,https://www.goodreads.com/book/show/108077.The_Watsons_Go_to_Birmingham_1963
Angelina on Stage,Katharine Holabird,https://www.goodreads.com/book/show/883302.Angelina_on_Stage
Heckedy Peg,Audrey Wood,https://www.goodreads.com/book/show/285672.Heckedy_Peg
"Stand Tall, Molly Lou Melon",Patty Lovell,https://www.goodreads.com/book/show/1145862.Stand_Tall_Molly_Lou_Melon
Happy Birthday to You!,Dr. Seuss,https://www.goodreads.com/book/show/7775.Happy_Birthday_to_You_
Blue Willow,Doris Gates,https://www.goodreads.com/book/show/774396.Blue_Willow
"Mr. Putter & Tabby Walk the Dog (Mr. Putter & Tabby, #2)",Cynthia Rylant,https://www.goodreads.com/book/show/1046326.Mr_Putter_Tabby_Walk_the_Dog
"The Children of Green Knowe (Green Knowe, #1)",Lucy M. Boston,https://www.goodreads.com/book/show/377889.The_Children_of_Green_Knowe
"Five Run Away Together (Famous Five, #3)",Enid Blyton,https://www.goodreads.com/book/show/74997.Five_Run_Away_Together
The Ordinary Princess,M.M. Kaye,https://www.goodreads.com/book/show/674749.The_Ordinary_Princess
A Hole is to Dig,Ruth Krauss,https://www.goodreads.com/book/show/118077.A_Hole_is_to_Dig
"The Cay (The Cay, #1)",Theodore Taylor,https://www.goodreads.com/book/show/18553.The_Cay
"The Saturdays (The Melendy Family, #1)",Elizabeth Enright,https://www.goodreads.com/book/show/5019.The_Saturdays
"Little Bear's Visit (Little Bear, #4)",Else Holmelund Minarik,https://www.goodreads.com/book/show/590524.Little_Bear_s_Visit
"Caddie Woodlawn (Caddie Woodlawn, #1)",Carol Ryrie Brink,https://www.goodreads.com/book/show/205821.Caddie_Woodlawn
Abiyoyo,Pete Seeger,https://www.goodreads.com/book/show/630428.Abiyoyo
Goblins in the Castle (Minstrel Book),Bruce Coville,https://www.goodreads.com/book/show/299085.Goblins_in_the_Castle
I Love You Through and Through,Bernadette Rossetti-Shustak,https://www.goodreads.com/book/show/232958.I_Love_You_Through_and_Through
Martha Speaks,Susan Meddaugh,https://www.goodreads.com/book/show/908146.Martha_Speaks
The Call of the Wild,Jack London,https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild
I Can Read with My Eyes Shut!,Dr. Seuss,https://www.goodreads.com/book/show/7785.I_Can_Read_with_My_Eyes_Shut_
Laura and the Leprechauns,Amber T. Kingston,https://www.goodreads.com/book/show/2061828.Laura_and_the_Leprechauns
The Librarian of Basra: A True Story from Iraq,Jeanette Winter,https://www.goodreads.com/book/show/111000.The_Librarian_of_Basra
"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",Donald J. Sobol,https://www.goodreads.com/book/show/789344.Encyclopedia_Brown_Boy_Detective
Peter's Chair,Ezra Jack Keats,https://www.goodreads.com/book/show/114331.Peter_s_Chair
Walk Two Moons,Sharon Creech,https://www.goodreads.com/book/show/53496.Walk_Two_Moons
The Velvet Room,Zilpha Keatley Snyder,https://www.goodreads.com/book/show/81010.The_Velvet_Room
"Babar the King (Babar, #3)",Jean de Brunhoff,https://www.goodreads.com/book/show/42407.Babar_the_King
Snowmen at Christmas,Caralyn Buehner,https://www.goodreads.com/book/show/698159.Snowmen_at_Christmas
"Watson's Case (Sherlock Academy, #2)",F.C. Shaw,https://www.goodreads.com/book/show/27207602-watson-s-case
Mist Bound: How to Glue Back Grandpa,Daryl Kho,https://www.goodreads.com/book/show/58525135-mist-bound
"Sarah, Plain and Tall (Sarah, Plain and Tall, #1)",Patricia MacLachlan,https://www.goodreads.com/book/show/106264.Sarah_Plain_and_Tall
Sunshine: I'll Make You Smile!,Linda Hales,https://www.goodreads.com/book/show/14429303-sunshine
"The Crystal of Yggdrasil (Aki and the Spheres of Time, #1)",Gianni Perticaroli,https://www.goodreads.com/book/show/28493748-the-crystal-of-yggdrasil
STEM Storiez - Counting Zoo,Zyrobotics,https://www.goodreads.com/book/show/30253580-stem-storiez---counting-zoo
"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,https://www.goodreads.com/book/show/561456.The_Titan_s_Curse
Odd and the Frost Giants,Neil Gaiman,https://www.goodreads.com/book/show/2108198.Odd_and_the_Frost_Giants
Boring Bob,Anfaney Gladwin,https://www.goodreads.com/book/show/40936527-boring-bob
I Wish That I Had Duck Feet,Dr. Seuss,https://www.goodreads.com/book/show/28350.I_Wish_That_I_Had_Duck_Feet
The Rainbabies,Laura Krauss Melmed,https://www.goodreads.com/book/show/1013168.The_Rainbabies
"The Changeling (Weald Fae Journals, #2)",Christopher  Shields,https://www.goodreads.com/book/show/16162553-the-changeling
Uncle Bobby's Wedding,Sarah S. Brannen,https://www.goodreads.com/book/show/1846075.Uncle_Bobby_s_Wedding
The Children of Noisy Village,Astrid Lindgren,https://www.goodreads.com/book/show/19311.The_Children_of_Noisy_Village
Did I Ever Tell You How Lucky You Are?,Dr. Seuss,https://www.goodreads.com/book/show/79579.Did_I_Ever_Tell_You_How_Lucky_You_Are_
"I Can Cook "" Cake Baking""",Marika Germanis,https://www.goodreads.com/book/show/22732506-i-can-cook-cake-baking
"Daddy-Long-Legs (Daddy-Long-Legs, #1)",Jean Webster,https://www.goodreads.com/book/show/1499952.Daddy_Long_Legs
Alligators All Around,Maurice Sendak,https://www.goodreads.com/book/show/120705.Alligators_All_Around
"Spring Story (Brambly Hedge, #1)",Jill Barklem,https://www.goodreads.com/book/show/421613.Spring_Story
Dogzilla,Dav Pilkey,https://www.goodreads.com/book/show/836418.Dogzilla
Tawny Scrawny Lion (Little Golden Book),Kathryn Jackson,https://www.goodreads.com/book/show/988170.Tawny_Scrawny_Lion
"Winter Story (Brambly Hedge, #4)",Jill Barklem,https://www.goodreads.com/book/show/421615.Winter_Story
Activity Story Book: Sunshine and Her Big Blarney Smile!,Linda Hales,https://www.goodreads.com/book/show/23153772-activity-story-book
Cowboy Mike and Winston Go to the Racetrack,Michael Eastwood,https://www.goodreads.com/book/show/123004497-cowboy-mike-and-winston-go-to-the-racetrack
Timothy Mean and the Time Machine 2,William A.E. Ford,https://www.goodreads.com/book/show/54451196-timothy-mean-and-the-time-machine-2
The Cockatoo from Timbuktu,William A.E. Ford,https://www.goodreads.com/book/show/50552891-the-cockatoo-from-timbuktu
Yertle the Turtle and Gertrude McFuzz,Dr. Seuss,https://www.goodreads.com/book/show/2763062-yertle-the-turtle-and-gertrude-mcfuzz
I Ain't Gonna Paint No More!,Karen Beaumont,https://www.goodreads.com/book/show/659759.I_Ain_t_Gonna_Paint_No_More_
The Family Under the Bridge,Natalie Savage Carlson,https://www.goodreads.com/book/show/906543.The_Family_Under_the_Bridge
Where Is Maisy?: A Lift-the-Flap Book,Lucy Cousins,https://www.goodreads.com/book/show/848710.Where_Is_Maisy_
"The Grey King (The Dark is Rising, #4)",Susan Cooper,https://www.goodreads.com/book/show/222576.The_Grey_King
"How to Train Your Dragon (How to Train Your Dragon, #1)",Cressida Cowell,https://www.goodreads.com/book/show/352262.How_to_Train_Your_Dragon
"The Four-Story Mistake (The Melendy Family, #2)",Elizabeth Enright,https://www.goodreads.com/book/show/421642.The_Four_Story_Mistake
Extra Yarn,Mac Barnett,https://www.goodreads.com/book/show/12065943-extra-yarn
Stick Man,Julia Donaldson,https://www.goodreads.com/book/show/4307698-stick-man
"Now We Are Six (Winnie-the-Pooh, #4)",A.A. Milne,https://www.goodreads.com/book/show/821000.Now_We_Are_Six
"Good Night, Mr. Tom",Michelle Magorian,https://www.goodreads.com/book/show/161099.Good_Night_Mr_Tom
What Do You Do With a Kangaroo?,Mercer Mayer,https://www.goodreads.com/book/show/917911.What_Do_You_Do_With_a_Kangaroo_
"Pinkerton, Behave!",Steven Kellogg,https://www.goodreads.com/book/show/644908.Pinkerton_Behave_
McElligot's Pool,Dr. Seuss,https://www.goodreads.com/book/show/7777.McElligot_s_Pool
The Book with No Pictures,B.J. Novak,https://www.goodreads.com/book/show/20821299-the-book-with-no-pictures
"The Hobbit, Part One",J.R.R. Tolkien,https://www.goodreads.com/book/show/17157681-the-hobbit-part-one
Diary of a Spider,Doreen Cronin,https://www.goodreads.com/book/show/21315.Diary_of_a_Spider
Emily's Runaway Imagination,Beverly Cleary,https://www.goodreads.com/book/show/198688.Emily_s_Runaway_Imagination
"Midnight for Charlie Bone (The Children of the Red King, #1)",Jenny Nimmo,https://www.goodreads.com/book/show/9475.Midnight_for_Charlie_Bone
"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,https://www.goodreads.com/book/show/6324090-alice-s-adventures-in-wonderland
"Betsy-Tacy (Betsy-Tacy, #1)",Maud Hart Lovelace,https://www.goodreads.com/book/show/7909.Betsy_Tacy
"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy (The Penderwicks, #1)",Jeanne Birdsall,https://www.goodreads.com/book/show/266904.The_Penderwicks
"The Earthsea Trilogy (Earthsea Cycle, #1-3)",Ursula K. Le Guin,https://www.goodreads.com/book/show/1170158.The_Earthsea_Trilogy
"Olivia and the Missing Toy (Olivia, #3)",Ian Falconer,https://www.goodreads.com/book/show/123860.Olivia_and_the_Missing_Toy
"The Tailor of Gloucester (World of Beatrix Potter, #3)",Beatrix Potter,https://www.goodreads.com/book/show/345188.The_Tailor_of_Gloucester
The Snail and the Whale,Julia Donaldson,https://www.goodreads.com/book/show/1013382.The_Snail_and_the_Whale
"More More More, Said the Baby",Vera B. Williams,https://www.goodreads.com/book/show/220396.More_More_More_Said_the_Baby
Gulliver’s Travels,Jonathan Swift,https://www.goodreads.com/book/show/7733.Gulliver_s_Travels
Officer Buckle and Gloria,Peggy Rathmann,https://www.goodreads.com/book/show/857445.Officer_Buckle_and_Gloria
Quidditch Through the Ages,J.K. Rowling,https://www.goodreads.com/book/show/111450.Quidditch_Through_the_Ages
Doggies: A Counting and Barking Book,Sandra Boynton,https://www.goodreads.com/book/show/488908.Doggies
Saint George and the Dragon,Margaret Hodges,https://www.goodreads.com/book/show/10118.Saint_George_and_the_Dragon
"Murmel, Murmel, Murmel",Robert Munsch,https://www.goodreads.com/book/show/285798.Murmel_Murmel_Murmel
Floss,Kim  Lewis,https://www.goodreads.com/book/show/1173906.Floss
"Welcome to Dead House (Goosebumps, #1)",R.L. Stine,https://www.goodreads.com/book/show/125553.Welcome_to_Dead_House
"Misty of Chincoteague (Misty, #1)",Marguerite Henry,https://www.goodreads.com/book/show/17461.Misty_of_Chincoteague
How to Make an Apple Pie and See the World,Marjorie Priceman,https://www.goodreads.com/book/show/154422.How_to_Make_an_Apple_Pie_and_See_the_World
Stone Soup,Marcia Brown,https://www.goodreads.com/book/show/193093.Stone_Soup
Frosty the Snow Man,Annie North Bedford,https://www.goodreads.com/book/show/1422926.Frosty_the_Snow_Man
Understood Betsy,Dorothy Canfield Fisher,https://www.goodreads.com/book/show/347151.Understood_Betsy
